Local time,Open,High,Low,Close,Volume
01.07.2025 05:09:00.000 GMT-0500,1.18169,1.18201,1.18162,1.18195,62810
01.07.2025 05:10:00.000 GMT-0500,1.18197,1.18197,1.18181,1.18187,64290
01.07.2025 05:11:00.000 GMT-0500,1.18188,1.18191,1.18176,1.18187,52080
01.07.2025 05:12:00.000 GMT-0500,1.18185,1.18221,1.18179,1.18215,81000
01.07.2025 05:13:00.000 GMT-0500,1.18216,1.18221,1.18206,1.18221,57600
01.07.2025 05:14:00.000 GMT-0500,1.18224,1.18232,1.18212,1.18212,94830
01.07.2025 05:15:00.000 GMT-0500,1.18211,1.18221,1.18198,1.18205,53850
01.07.2025 05:16:00.000 GMT-0500,1.18205,1.18216,1.18194,1.18197,65310
01.07.2025 05:17:00.000 GMT-0500,1.18195,1.18204,1.18185,1.18197,54990
01.07.2025 05:18:00.000 GMT-0500,1.18195,1.18196,1.18165,1.18165,48970
01.07.2025 05:19:00.000 GMT-0500,1.18165,1.18165,1.18145,1.18147,80070
01.07.2025 05:20:00.000 GMT-0500,1.18147,1.18154,1.18132,1.18134,138509.99
01.07.2025 05:21:00.000 GMT-0500,1.18136,1.18146,1.18133,1.18137,78720
01.07.2025 05:22:00.000 GMT-0500,1.18139,1.18143,1.18119,1.18136,69750
01.07.2025 05:23:00.000 GMT-0500,1.18136,1.18140,1.18118,1.18128,71760
01.07.2025 05:24:00.000 GMT-0500,1.18129,1.18133,1.18113,1.18118,87810
01.07.2025 05:25:00.000 GMT-0500,1.18116,1.18122,1.18109,1.18110,19350
01.07.2025 05:26:00.000 GMT-0500,1.18110,1.18129,1.18110,1.18110,77040
01.07.2025 05:27:00.000 GMT-0500,1.18112,1.18131,1.18112,1.18121,53970
01.07.2025 05:28:00.000 GMT-0500,1.18124,1.18131,1.18122,1.18131,53550
01.07.2025 05:29:00.000 GMT-0500,1.18129,1.18146,1.18125,1.18145,58500
01.07.2025 05:30:00.000 GMT-0500,1.18145,1.18157,1.18145,1.18151,38700
01.07.2025 05:31:00.000 GMT-0500,1.18149,1.18152,1.18144,1.18151,30690
01.07.2025 05:32:00.000 GMT-0500,1.18150,1.18163,1.18147,1.18159,38250
01.07.2025 05:33:00.000 GMT-0500,1.18159,1.18181,1.18155,1.18181,53940
01.07.2025 05:34:00.000 GMT-0500,1.18182,1.18182,1.18156,1.18159,34410
01.07.2025 05:35:00.000 GMT-0500,1.18161,1.18181,1.18155,1.18175,45000
01.07.2025 05:36:00.000 GMT-0500,1.18176,1.18178,1.18161,1.18161,55650
01.07.2025 05:37:00.000 GMT-0500,1.18163,1.18170,1.18155,1.18157,30600
01.07.2025 05:38:00.000 GMT-0500,1.18155,1.18155,1.18127,1.18131,50610
01.07.2025 05:39:00.000 GMT-0500,1.18133,1.18133,1.18114,1.18116,53760
01.07.2025 05:40:00.000 GMT-0500,1.18118,1.18119,1.18109,1.18118,132780
01.07.2025 05:41:00.000 GMT-0500,1.18116,1.18120,1.18109,1.18109,40950
01.07.2025 05:42:00.000 GMT-0500,1.18109,1.18138,1.18109,1.18135,43200
01.07.2025 05:43:00.000 GMT-0500,1.18133,1.18148,1.18126,1.18146,44760
01.07.2025 05:44:00.000 GMT-0500,1.18144,1.18156,1.18144,1.18153,67110
01.07.2025 05:45:00.000 GMT-0500,1.18153,1.18154,1.18138,1.18141,69300
01.07.2025 05:46:00.000 GMT-0500,1.18142,1.18163,1.18141,1.18161,58380
01.07.2025 05:47:00.000 GMT-0500,1.18162,1.18189,1.18162,1.18181,54000
01.07.2025 05:48:00.000 GMT-0500,1.18181,1.18181,1.18159,1.18170,36450
01.07.2025 05:49:00.000 GMT-0500,1.18171,1.18190,1.18171,1.18177,50400
01.07.2025 05:50:00.000 GMT-0500,1.18176,1.18180,1.18172,1.18175,55350
01.07.2025 05:51:00.000 GMT-0500,1.18174,1.18192,1.18172,1.18183,33390
01.07.2025 05:52:00.000 GMT-0500,1.18182,1.18186,1.18165,1.18172,30820
01.07.2025 05:53:00.000 GMT-0500,1.18167,1.18171,1.18164,1.18164,23400
01.07.2025 05:54:00.000 GMT-0500,1.18165,1.18175,1.18163,1.18163,41070
01.07.2025 05:55:00.000 GMT-0500,1.18162,1.18162,1.18147,1.18147,65550
01.07.2025 05:56:00.000 GMT-0500,1.18150,1.18153,1.18139,1.18140,41940
01.07.2025 05:57:00.000 GMT-0500,1.18140,1.18165,1.18139,1.18147,94290
01.07.2025 05:58:00.000 GMT-0500,1.18147,1.18147,1.18134,1.18137,102270
01.07.2025 05:59:00.000 GMT-0500,1.18134,1.18136,1.18112,1.18112,115210
01.07.2025 06:00:00.000 GMT-0500,1.18113,1.18113,1.18097,1.18100,139740.01
01.07.2025 06:01:00.000 GMT-0500,1.18099,1.18109,1.18095,1.18100,63000
01.07.2025 06:02:00.000 GMT-0500,1.18097,1.18106,1.18092,1.18106,60060
01.07.2025 06:03:00.000 GMT-0500,1.18107,1.18126,1.18102,1.18125,63400
01.07.2025 06:04:00.000 GMT-0500,1.18124,1.18132,1.18113,1.18117,42220
01.07.2025 06:05:00.000 GMT-0500,1.18116,1.18138,1.18115,1.18138,23400
01.07.2025 06:06:00.000 GMT-0500,1.18138,1.18138,1.18119,1.18123,36000
01.07.2025 06:07:00.000 GMT-0500,1.18124,1.18132,1.18119,1.18130,39690
01.07.2025 06:08:00.000 GMT-0500,1.18132,1.18133,1.18123,1.18130,32850
01.07.2025 06:09:00.000 GMT-0500,1.18128,1.18131,1.18109,1.18130,53970
01.07.2025 06:10:00.000 GMT-0500,1.18132,1.18140,1.18115,1.18119,41160
01.07.2025 06:11:00.000 GMT-0500,1.18117,1.18123,1.18115,1.18122,34590
01.07.2025 06:12:00.000 GMT-0500,1.18122,1.18126,1.18115,1.18115,34320
01.07.2025 06:13:00.000 GMT-0500,1.18115,1.18115,1.18087,1.18095,95130
01.07.2025 06:14:00.000 GMT-0500,1.18097,1.18107,1.18096,1.18101,71280
01.07.2025 06:15:00.000 GMT-0500,1.18100,1.18101,1.18088,1.18088,29760
01.07.2025 06:16:00.000 GMT-0500,1.18085,1.18086,1.18072,1.18073,33360
01.07.2025 06:17:00.000 GMT-0500,1.18075,1.18084,1.18074,1.18084,36360
01.07.2025 06:18:00.000 GMT-0500,1.18088,1.18095,1.18080,1.18095,26550
01.07.2025 06:19:00.000 GMT-0500,1.18098,1.18101,1.18096,1.18099,30600
01.07.2025 06:20:00.000 GMT-0500,1.18095,1.18095,1.18077,1.18086,45990
01.07.2025 06:21:00.000 GMT-0500,1.18083,1.18083,1.18066,1.18075,35880
01.07.2025 06:22:00.000 GMT-0500,1.18079,1.18084,1.18075,1.18076,47220
01.07.2025 06:23:00.000 GMT-0500,1.18077,1.18086,1.18075,1.18080,28350
01.07.2025 06:24:00.000 GMT-0500,1.18081,1.18087,1.18075,1.18075,29430
01.07.2025 06:25:00.000 GMT-0500,1.18076,1.18087,1.18076,1.18082,36090
01.07.2025 06:26:00.000 GMT-0500,1.18080,1.18090,1.18069,1.18069,48110
01.07.2025 06:27:00.000 GMT-0500,1.18070,1.18076,1.18066,1.18067,41400
01.07.2025 06:28:00.000 GMT-0500,1.18068,1.18071,1.18058,1.18071,56180
01.07.2025 06:29:00.000 GMT-0500,1.18072,1.18081,1.18072,1.18078,43200
01.07.2025 06:30:00.000 GMT-0500,1.18079,1.18096,1.18079,1.18085,43200
01.07.2025 06:31:00.000 GMT-0500,1.18083,1.18094,1.18079,1.18079,68400
01.07.2025 06:32:00.000 GMT-0500,1.18078,1.18082,1.18070,1.18082,98190
01.07.2025 06:33:00.000 GMT-0500,1.18081,1.18090,1.18078,1.18089,55560
01.07.2025 06:34:00.000 GMT-0500,1.18090,1.18096,1.18085,1.18087,65160
01.07.2025 06:35:00.000 GMT-0500,1.18087,1.18106,1.18080,1.18099,100260
01.07.2025 06:36:00.000 GMT-0500,1.18097,1.18099,1.18084,1.18086,58990
01.07.2025 06:37:00.000 GMT-0500,1.18084,1.18098,1.18084,1.18092,43290
01.07.2025 06:38:00.000 GMT-0500,1.18095,1.18100,1.18092,1.18092,43650
01.07.2025 06:39:00.000 GMT-0500,1.18089,1.18101,1.18084,1.18100,79870
01.07.2025 06:40:00.000 GMT-0500,1.18099,1.18135,1.18099,1.18135,66330
01.07.2025 06:41:00.000 GMT-0500,1.18140,1.18152,1.18134,1.18142,55800
01.07.2025 06:42:00.000 GMT-0500,1.18145,1.18150,1.18140,1.18144,42180
01.07.2025 06:43:00.000 GMT-0500,1.18143,1.18162,1.18135,1.18160,50620
01.07.2025 06:44:00.000 GMT-0500,1.18162,1.18168,1.18156,1.18165,65700
01.07.2025 06:45:00.000 GMT-0500,1.18166,1.18186,1.18166,1.18179,113940
01.07.2025 06:46:00.000 GMT-0500,1.18178,1.18188,1.18175,1.18185,53280
01.07.2025 06:47:00.000 GMT-0500,1.18187,1.18189,1.18165,1.18166,90720
01.07.2025 06:48:00.000 GMT-0500,1.18166,1.18167,1.18150,1.18156,60390
01.07.2025 06:49:00.000 GMT-0500,1.18160,1.18166,1.18148,1.18154,51420
01.07.2025 06:50:00.000 GMT-0500,1.18156,1.18192,1.18153,1.18186,94210
01.07.2025 06:51:00.000 GMT-0500,1.18188,1.18190,1.18169,1.18174,80310
01.07.2025 06:52:00.000 GMT-0500,1.18173,1.18174,1.18155,1.18166,110670
01.07.2025 06:53:00.000 GMT-0500,1.18169,1.18169,1.18145,1.18164,157110
01.07.2025 06:54:00.000 GMT-0500,1.18164,1.18171,1.18143,1.18170,177149.99
01.07.2025 06:55:00.000 GMT-0500,1.18172,1.18172,1.18124,1.18128,105270
01.07.2025 06:56:00.000 GMT-0500,1.18128,1.18150,1.18127,1.18150,103890
01.07.2025 06:57:00.000 GMT-0500,1.18151,1.18184,1.18148,1.18162,157140
01.07.2025 06:58:00.000 GMT-0500,1.18162,1.18166,1.18141,1.18144,125250
01.07.2025 06:59:00.000 GMT-0500,1.18147,1.18149,1.18137,1.18139,83430
01.07.2025 07:00:00.000 GMT-0500,1.18137,1.18162,1.18126,1.18154,204880
01.07.2025 07:01:00.000 GMT-0500,1.18154,1.18161,1.18146,1.18148,112020
01.07.2025 07:02:00.000 GMT-0500,1.18149,1.18171,1.18146,1.18163,100560
01.07.2025 07:03:00.000 GMT-0500,1.18161,1.18171,1.18127,1.18133,201300
01.07.2025 07:04:00.000 GMT-0500,1.18134,1.18170,1.18128,1.18169,115500
01.07.2025 07:05:00.000 GMT-0500,1.18170,1.18174,1.18163,1.18163,86400
01.07.2025 07:06:00.000 GMT-0500,1.18164,1.18168,1.18149,1.18160,100470
01.07.2025 07:07:00.000 GMT-0500,1.18161,1.18164,1.18138,1.18142,135539.99
01.07.2025 07:08:00.000 GMT-0500,1.18139,1.18143,1.18123,1.18138,62550
01.07.2025 07:09:00.000 GMT-0500,1.18135,1.18135,1.18098,1.18100,165480
01.07.2025 07:10:00.000 GMT-0500,1.18099,1.18104,1.18089,1.18095,89550
01.07.2025 07:11:00.000 GMT-0500,1.18094,1.18097,1.18073,1.18074,63000
01.07.2025 07:12:00.000 GMT-0500,1.18076,1.18084,1.18063,1.18081,100260
01.07.2025 07:13:00.000 GMT-0500,1.18082,1.18094,1.18080,1.18091,94920
01.07.2025 07:14:00.000 GMT-0500,1.18093,1.18109,1.18085,1.18109,55800
01.07.2025 07:15:00.000 GMT-0500,1.18110,1.18116,1.18101,1.18116,89550
01.07.2025 07:16:00.000 GMT-0500,1.18119,1.18134,1.18118,1.18131,112050
01.07.2025 07:17:00.000 GMT-0500,1.18129,1.18136,1.18125,1.18126,32340
01.07.2025 07:18:00.000 GMT-0500,1.18130,1.18136,1.18121,1.18122,67910
01.07.2025 07:19:00.000 GMT-0500,1.18120,1.18134,1.18114,1.18134,88830
01.07.2025 07:20:00.000 GMT-0500,1.18134,1.18138,1.18124,1.18126,77670
01.07.2025 07:21:00.000 GMT-0500,1.18125,1.18125,1.18102,1.18112,69960
01.07.2025 07:22:00.000 GMT-0500,1.18115,1.18122,1.18107,1.18122,62280
01.07.2025 07:23:00.000 GMT-0500,1.18122,1.18130,1.18112,1.18128,74740
01.07.2025 07:24:00.000 GMT-0500,1.18129,1.18146,1.18119,1.18144,76180
01.07.2025 07:25:00.000 GMT-0500,1.18141,1.18142,1.18122,1.18123,82530
01.07.2025 07:26:00.000 GMT-0500,1.18120,1.18120,1.18095,1.18095,112640
01.07.2025 07:27:00.000 GMT-0500,1.18098,1.18108,1.18088,1.18094,54210
01.07.2025 07:28:00.000 GMT-0500,1.18095,1.18106,1.18090,1.18099,59850
01.07.2025 07:29:00.000 GMT-0500,1.18100,1.18108,1.18094,1.18101,71670
01.07.2025 07:30:00.000 GMT-0500,1.18102,1.18102,1.18077,1.18090,86490
01.07.2025 07:31:00.000 GMT-0500,1.18091,1.18111,1.18090,1.18108,59610
01.07.2025 07:32:00.000 GMT-0500,1.18108,1.18112,1.18089,1.18104,71550
01.07.2025 07:33:00.000 GMT-0500,1.18106,1.18106,1.18077,1.18093,155910
01.07.2025 07:34:00.000 GMT-0500,1.18094,1.18111,1.18094,1.18100,93600
01.07.2025 07:35:00.000 GMT-0500,1.18104,1.18110,1.18094,1.18098,54660
01.07.2025 07:36:00.000 GMT-0500,1.18098,1.18103,1.18081,1.18089,99450
01.07.2025 07:37:00.000 GMT-0500,1.18091,1.18112,1.18087,1.18097,104400
01.07.2025 07:38:00.000 GMT-0500,1.18100,1.18100,1.18083,1.18087,82290
01.07.2025 07:39:00.000 GMT-0500,1.18089,1.18099,1.18086,1.18099,52590
01.07.2025 07:40:00.000 GMT-0500,1.18100,1.18112,1.18095,1.18104,120060
01.07.2025 07:41:00.000 GMT-0500,1.18102,1.18106,1.18095,1.18101,46020
01.07.2025 07:42:00.000 GMT-0500,1.18103,1.18103,1.18069,1.18076,70290
01.07.2025 07:43:00.000 GMT-0500,1.18075,1.18075,1.18055,1.18061,36000
01.07.2025 07:44:00.000 GMT-0500,1.18062,1.18062,1.18052,1.18056,40500
01.07.2025 07:45:00.000 GMT-0500,1.18059,1.18061,1.18040,1.18041,66780
01.07.2025 07:46:00.000 GMT-0500,1.18042,1.18063,1.18034,1.18055,72660
01.07.2025 07:47:00.000 GMT-0500,1.18053,1.18068,1.18049,1.18060,69750
01.07.2025 07:48:00.000 GMT-0500,1.18057,1.18057,1.18039,1.18040,65910
01.07.2025 07:49:00.000 GMT-0500,1.18040,1.18060,1.18034,1.18060,39900
01.07.2025 07:50:00.000 GMT-0500,1.18061,1.18070,1.18058,1.18060,45630
01.07.2025 07:51:00.000 GMT-0500,1.18059,1.18068,1.18052,1.18055,46590
01.07.2025 07:52:00.000 GMT-0500,1.18055,1.18066,1.18055,1.18062,49050
01.07.2025 07:53:00.000 GMT-0500,1.18064,1.18064,1.18055,1.18061,34410
01.07.2025 07:54:00.000 GMT-0500,1.18063,1.18064,1.18045,1.18053,36270
01.07.2025 07:55:00.000 GMT-0500,1.18050,1.18050,1.18035,1.18039,46510
01.07.2025 07:56:00.000 GMT-0500,1.18041,1.18041,1.18028,1.18031,45000
01.07.2025 07:57:00.000 GMT-0500,1.18030,1.18032,1.18023,1.18026,36450
01.07.2025 07:58:00.000 GMT-0500,1.18026,1.18040,1.18023,1.18033,56010
01.07.2025 07:59:00.000 GMT-0500,1.18033,1.18037,1.18025,1.18036,45450
01.07.2025 08:00:00.000 GMT-0500,1.18037,1.18048,1.18018,1.18033,137160
01.07.2025 08:01:00.000 GMT-0500,1.18033,1.18042,1.18029,1.18034,128950
01.07.2025 08:02:00.000 GMT-0500,1.18035,1.18037,1.18024,1.18029,76500
01.07.2025 08:03:00.000 GMT-0500,1.18031,1.18041,1.18020,1.18041,72900
01.07.2025 08:04:00.000 GMT-0500,1.18042,1.18063,1.18036,1.18050,78660
01.07.2025 08:05:00.000 GMT-0500,1.18048,1.18052,1.18038,1.18039,102240
01.07.2025 08:06:00.000 GMT-0500,1.18043,1.18049,1.18042,1.18049,48600
01.07.2025 08:07:00.000 GMT-0500,1.18050,1.18060,1.18037,1.18057,69990
01.07.2025 08:08:00.000 GMT-0500,1.18056,1.18060,1.18048,1.18051,70600
01.07.2025 08:09:00.000 GMT-0500,1.18054,1.18055,1.18030,1.18032,54450
01.07.2025 08:10:00.000 GMT-0500,1.18030,1.18065,1.18028,1.18059,62370
01.07.2025 08:11:00.000 GMT-0500,1.18060,1.18069,1.18047,1.18060,87720
01.07.2025 08:12:00.000 GMT-0500,1.18060,1.18061,1.18027,1.18029,63420
01.07.2025 08:13:00.000 GMT-0500,1.18029,1.18030,1.18017,1.18025,43650
01.07.2025 08:14:00.000 GMT-0500,1.18022,1.18022,1.18007,1.18011,145470
01.07.2025 08:15:00.000 GMT-0500,1.18013,1.18024,1.18008,1.18010,54960
01.07.2025 08:16:00.000 GMT-0500,1.18012,1.18022,1.18009,1.18018,53100
01.07.2025 08:17:00.000 GMT-0500,1.18019,1.18027,1.18017,1.18025,45900
01.07.2025 08:18:00.000 GMT-0500,1.18026,1.18039,1.18025,1.18039,52740
01.07.2025 08:19:00.000 GMT-0500,1.18037,1.18038,1.18018,1.18022,58500
01.07.2025 08:20:00.000 GMT-0500,1.18023,1.18035,1.18017,1.18017,151320.01
01.07.2025 08:21:00.000 GMT-0500,1.18016,1.18018,1.18006,1.18008,128130
01.07.2025 08:22:00.000 GMT-0500,1.18007,1.18017,1.18002,1.18013,84060
01.07.2025 08:23:00.000 GMT-0500,1.18012,1.18013,1.18007,1.18011,95790
01.07.2025 08:24:00.000 GMT-0500,1.18011,1.18011,1.17961,1.17964,208580
01.07.2025 08:25:00.000 GMT-0500,1.17967,1.17986,1.17966,1.17976,55560
01.07.2025 08:26:00.000 GMT-0500,1.17975,1.17980,1.17950,1.17953,76840
01.07.2025 08:27:00.000 GMT-0500,1.17950,1.17974,1.17948,1.17968,94230
01.07.2025 08:28:00.000 GMT-0500,1.17970,1.17982,1.17968,1.17976,55170
01.07.2025 08:29:00.000 GMT-0500,1.17976,1.17988,1.17975,1.17981,78660
01.07.2025 08:30:00.000 GMT-0500,1.17979,1.17991,1.17962,1.17964,101990
01.07.2025 08:31:00.000 GMT-0500,1.17967,1.17976,1.17949,1.17974,50370
01.07.2025 08:32:00.000 GMT-0500,1.17977,1.17982,1.17968,1.17971,42430
01.07.2025 08:33:00.000 GMT-0500,1.17974,1.17984,1.17974,1.17977,40050
01.07.2025 08:34:00.000 GMT-0500,1.17975,1.17976,1.17963,1.17965,35170
01.07.2025 08:35:00.000 GMT-0500,1.17963,1.17979,1.17959,1.17966,83760
01.07.2025 08:36:00.000 GMT-0500,1.17966,1.17995,1.17962,1.17992,161500
01.07.2025 08:37:00.000 GMT-0500,1.17989,1.18042,1.17983,1.18042,135149.99
01.07.2025 08:38:00.000 GMT-0500,1.18041,1.18067,1.18036,1.18063,167980
01.07.2025 08:39:00.000 GMT-0500,1.18063,1.18068,1.18049,1.18064,126040
01.07.2025 08:40:00.000 GMT-0500,1.18065,1.18082,1.18058,1.18076,162039.99
01.07.2025 08:41:00.000 GMT-0500,1.18076,1.18076,1.18028,1.18043,147980
01.07.2025 08:42:00.000 GMT-0500,1.18044,1.18054,1.17997,1.17997,95440
01.07.2025 08:43:00.000 GMT-0500,1.17995,1.18010,1.17985,1.17987,108960
01.07.2025 08:44:00.000 GMT-0500,1.17986,1.18001,1.17986,1.18001,89790
01.07.2025 08:45:00.000 GMT-0500,1.17999,1.18001,1.17948,1.17962,228420
01.07.2025 08:46:00.000 GMT-0500,1.17960,1.17962,1.17931,1.17961,170520
01.07.2025 08:47:00.000 GMT-0500,1.17955,1.17970,1.17945,1.17970,136620
01.07.2025 08:48:00.000 GMT-0500,1.17968,1.18044,1.17956,1.18021,195700
01.07.2025 08:49:00.000 GMT-0500,1.18017,1.18118,1.18008,1.18086,574669.98
01.07.2025 08:50:00.000 GMT-0500,1.18084,1.18088,1.18026,1.18055,395480.01
01.07.2025 08:51:00.000 GMT-0500,1.18056,1.18101,1.18056,1.18089,283380
01.07.2025 08:52:00.000 GMT-0500,1.18089,1.18095,1.18054,1.18078,150039.99
01.07.2025 08:53:00.000 GMT-0500,1.18077,1.18080,1.18043,1.18059,246899.99
01.07.2025 08:54:00.000 GMT-0500,1.18061,1.18061,1.17986,1.17999,327870
01.07.2025 08:55:00.000 GMT-0500,1.18001,1.18027,1.17989,1.18027,199050
01.07.2025 08:56:00.000 GMT-0500,1.18031,1.18038,1.18027,1.18033,168280
01.07.2025 08:57:00.000 GMT-0500,1.18033,1.18035,1.18018,1.18021,52980
01.07.2025 08:58:00.000 GMT-0500,1.18020,1.18036,1.18017,1.18036,83790
01.07.2025 08:59:00.000 GMT-0500,1.18037,1.18057,1.18016,1.18016,236580
01.07.2025 09:00:00.000 GMT-0500,1.18017,1.18028,1.17868,1.17929,712609.99
01.07.2025 09:01:00.000 GMT-0500,1.17924,1.17924,1.17880,1.17881,392280
01.07.2025 09:02:00.000 GMT-0500,1.17883,1.17924,1.17848,1.17848,328609.99
01.07.2025 09:03:00.000 GMT-0500,1.17848,1.17878,1.17829,1.17872,336910
01.07.2025 09:04:00.000 GMT-0500,1.17873,1.17880,1.17834,1.17878,225130
01.07.2025 09:05:00.000 GMT-0500,1.17879,1.17918,1.17858,1.17916,248390
01.07.2025 09:06:00.000 GMT-0500,1.17916,1.17943,1.17895,1.17942,256060
01.07.2025 09:07:00.000 GMT-0500,1.17943,1.17947,1.17928,1.17939,186250
01.07.2025 09:08:00.000 GMT-0500,1.17938,1.17941,1.17887,1.17895,188710.01
01.07.2025 09:09:00.000 GMT-0500,1.17893,1.17893,1.17847,1.17850,246780
01.07.2025 09:10:00.000 GMT-0500,1.17848,1.17885,1.17842,1.17873,238800
01.07.2025 09:11:00.000 GMT-0500,1.17871,1.17880,1.17853,1.17862,151350.01
01.07.2025 09:12:00.000 GMT-0500,1.17863,1.17866,1.17831,1.17833,194530
01.07.2025 09:13:00.000 GMT-0500,1.17834,1.17904,1.17834,1.17897,215070.01
01.07.2025 09:14:00.000 GMT-0500,1.17896,1.17916,1.17889,1.17916,157649.99
01.07.2025 09:15:00.000 GMT-0500,1.17914,1.17938,1.17908,1.17926,237009.99
01.07.2025 09:16:00.000 GMT-0500,1.17926,1.17942,1.17916,1.17928,225759.99
01.07.2025 09:17:00.000 GMT-0500,1.17926,1.17944,1.17919,1.17942,119560
01.07.2025 09:18:00.000 GMT-0500,1.17942,1.17946,1.17912,1.17930,187120
01.07.2025 09:19:00.000 GMT-0500,1.17930,1.17930,1.17878,1.17916,256140.01
01.07.2025 09:20:00.000 GMT-0500,1.17917,1.17943,1.17905,1.17943,137520
01.07.2025 09:21:00.000 GMT-0500,1.17943,1.17962,1.17939,1.17946,132580
01.07.2025 09:22:00.000 GMT-0500,1.17948,1.17977,1.17946,1.17967,115710
01.07.2025 09:23:00.000 GMT-0500,1.17967,1.17981,1.17944,1.17959,112920
01.07.2025 09:24:00.000 GMT-0500,1.17958,1.17969,1.17950,1.17954,126870
01.07.2025 09:25:00.000 GMT-0500,1.17954,1.17993,1.17952,1.17988,131649.99
01.07.2025 09:26:00.000 GMT-0500,1.17987,1.18006,1.17980,1.18002,101350
01.07.2025 09:27:00.000 GMT-0500,1.18001,1.18006,1.17966,1.17968,163080
01.07.2025 09:28:00.000 GMT-0500,1.17968,1.17973,1.17937,1.17941,145899.99
01.07.2025 09:29:00.000 GMT-0500,1.17937,1.17940,1.17915,1.17927,92030
01.07.2025 09:30:00.000 GMT-0500,1.17925,1.17936,1.17908,1.17932,139679.99
01.07.2025 09:31:00.000 GMT-0500,1.17933,1.17950,1.17924,1.17938,101050
01.07.2025 09:32:00.000 GMT-0500,1.17936,1.17956,1.17931,1.17938,90300
01.07.2025 09:33:00.000 GMT-0500,1.17937,1.17937,1.17913,1.17920,85230
01.07.2025 09:34:00.000 GMT-0500,1.17920,1.17930,1.17916,1.17921,127840
01.07.2025 09:35:00.000 GMT-0500,1.17920,1.17924,1.17886,1.17899,189370
01.07.2025 09:36:00.000 GMT-0500,1.17897,1.17897,1.17830,1.17831,218440
01.07.2025 09:37:00.000 GMT-0500,1.17833,1.17861,1.17821,1.17834,145460.01
01.07.2025 09:38:00.000 GMT-0500,1.17834,1.17841,1.17816,1.17827,159220
01.07.2025 09:39:00.000 GMT-0500,1.17828,1.17832,1.17822,1.17828,103050
01.07.2025 09:40:00.000 GMT-0500,1.17829,1.17830,1.17803,1.17804,135200
01.07.2025 09:41:00.000 GMT-0500,1.17804,1.17804,1.17763,1.17780,249899.99
01.07.2025 09:42:00.000 GMT-0500,1.17780,1.17787,1.17758,1.17767,196670
01.07.2025 09:43:00.000 GMT-0500,1.17767,1.17815,1.17765,1.17815,200080
01.07.2025 09:44:00.000 GMT-0500,1.17815,1.17855,1.17815,1.17837,147570.01
01.07.2025 09:45:00.000 GMT-0500,1.17837,1.17857,1.17835,1.17848,89430
01.07.2025 09:46:00.000 GMT-0500,1.17850,1.17866,1.17846,1.17860,105810
01.07.2025 09:47:00.000 GMT-0500,1.17858,1.17860,1.17840,1.17848,167880
01.07.2025 09:48:00.000 GMT-0500,1.17847,1.17847,1.17799,1.17803,219509.99
01.07.2025 09:49:00.000 GMT-0500,1.17805,1.17832,1.17800,1.17819,132899.99
01.07.2025 09:50:00.000 GMT-0500,1.17821,1.17886,1.17818,1.17830,453780
01.07.2025 09:51:00.000 GMT-0500,1.17831,1.17839,1.17803,1.17836,337170.01
01.07.2025 09:52:00.000 GMT-0500,1.17836,1.17862,1.17806,1.17859,237520
01.07.2025 09:53:00.000 GMT-0500,1.17861,1.17866,1.17793,1.17793,250780
01.07.2025 09:54:00.000 GMT-0500,1.17794,1.17853,1.17787,1.17841,283440
01.07.2025 09:55:00.000 GMT-0500,1.17842,1.17859,1.17790,1.17801,377829.99
01.07.2025 09:56:00.000 GMT-0500,1.17804,1.17818,1.17799,1.17815,188950
01.07.2025 09:57:00.000 GMT-0500,1.17814,1.17814,1.17751,1.17755,443799.99
01.07.2025 09:58:00.000 GMT-0500,1.17755,1.17796,1.17755,1.17777,295269.99
01.07.2025 09:59:00.000 GMT-0500,1.17776,1.17817,1.17775,1.17796,371700.01
01.07.2025 10:00:00.000 GMT-0500,1.17794,1.17795,1.17767,1.17787,315780
01.07.2025 10:01:00.000 GMT-0500,1.17788,1.17788,1.17768,1.17777,235300
01.07.2025 10:02:00.000 GMT-0500,1.17778,1.17791,1.17744,1.17744,275329.99
01.07.2025 10:03:00.000 GMT-0500,1.17743,1.17765,1.17726,1.17736,310890.01
01.07.2025 10:04:00.000 GMT-0500,1.17739,1.17748,1.17732,1.17747,193080
01.07.2025 10:05:00.000 GMT-0500,1.17747,1.17771,1.17738,1.17757,132740.01
01.07.2025 10:06:00.000 GMT-0500,1.17756,1.17785,1.17754,1.17758,208920
01.07.2025 10:07:00.000 GMT-0500,1.17756,1.17762,1.17748,1.17752,67990
01.07.2025 10:08:00.000 GMT-0500,1.17754,1.17775,1.17750,1.17761,81040
01.07.2025 10:09:00.000 GMT-0500,1.17758,1.17763,1.17746,1.17747,98590
01.07.2025 10:10:00.000 GMT-0500,1.17748,1.17765,1.17736,1.17743,87140
01.07.2025 10:11:00.000 GMT-0500,1.17743,1.17743,1.17714,1.17741,128950
01.07.2025 10:12:00.000 GMT-0500,1.17741,1.17765,1.17736,1.17746,92450
01.07.2025 10:13:00.000 GMT-0500,1.17745,1.17748,1.17730,1.17740,71800
01.07.2025 10:14:00.000 GMT-0500,1.17741,1.17741,1.17728,1.17739,48690
01.07.2025 10:15:00.000 GMT-0500,1.17743,1.17743,1.17729,1.17729,106770
01.07.2025 10:16:00.000 GMT-0500,1.17727,1.17727,1.17703,1.17716,177480
01.07.2025 10:17:00.000 GMT-0500,1.17717,1.17752,1.17717,1.17752,85740
